,id,model,rmse,mae,wape_m
2332,20016201,ADIDA,2,1.3,75.6
2333,20016201,CrostonClassic,2,1.3,71.9
2334,20016201,IMAPA,2,1.3,75.6
2335,20016201,WindowAverage,2,1.4,97.3
2336,20016203,AutoARIMA,1,1.0,59.8
2337,20016203,AutoETS,1,1.0,57.3
2338,20016203,DynamicOptimizedTheta,1,1.0,60.8
2339,20016203,AutoTheta,1,1.0,58.2
2340,20016203,ADIDA,1,1.0,61.1
2341,20016203,CrostonClassic,1,1.0,62.4
2342,20016203,IMAPA,1,1.0,61.1
2343,20016203,WindowAverage,1,1.0,68.9
2344,20016701,AutoARIMA,4,2.8,41.4
2345,20016701,AutoETS,4,3.1,66.0
2346,20016701,DynamicOptimizedTheta,4,2.9,45.3
2347,20016701,AutoTheta,4,2.9,45.3
2348,20016701,ADIDA,4,2.8,41.4
2349,20016701,CrostonClassic,4,2.9,45.8
2350,20016701,IMAPA,4,2.8,41.4
2351,20016701,WindowAverage,4,3.0,36.5
2352,20017001,AutoARIMA,11,8.5,73.0
2353,20017001,AutoETS,9,5.8,37.9
2354,20017001,DynamicOptimizedTheta,9,5.8,32.8
2355,20017001,AutoTheta,9,5.8,31.8
2356,20017001,ADIDA,9,5.8,31.5
2357,20017001,CrostonClassic,9,5.8,33.1
2358,20017001,IMAPA,9,5.8,31.5
2359,20017001,WindowAverage,9,5.9,37.4
2360,20017401,AutoARIMA,3,2.2,150.0
2361,20017401,AutoETS,2,1.7,103.2
2362,20017401,DynamicOptimizedTheta,2,1.7,93.2
2363,20017401,AutoTheta,2,1.7,90.8
2364,20017401,ADIDA,2,1.7,93.2
2365,20017401,CrostonClassic,2,1.7,94.0
2366,20017401,IMAPA,2,1.7,93.2
2367,20017401,WindowAverage,3,2.1,135.7
2368,20017409,AutoARIMA,3,2.4,64.0
2369,20017409,AutoETS,2,2.1,62.7
2370,20017409,DynamicOptimizedTheta,2,1.9,53.4
2371,20017409,AutoTheta,2,1.9,51.6
2372,20017409,ADIDA,2,1.9,53.4
2373,20017409,CrostonClassic,2,1.9,53.5
2374,20017409,IMAPA,2,1.9,53.4
2375,20017409,WindowAverage,2,1.7,37.6
2376,20017701,AutoARIMA,4,2.9,104.3
2377,20017701,AutoETS,3,2.4,78.8
2378,20017701,DynamicOptimizedTheta,3,2.4,64.9
2379,20017701,AutoTheta,3,2.4,64.1
2380,20017701,ADIDA,3,2.4,64.0
2381,20017701,CrostonClassic,3,2.4,68.3
2382,20017701,IMAPA,3,2.4,64.0
2383,20017701,WindowAverage,3,2.4,59.7
2384,20018001,AutoARIMA,4,3.1,54.3
2385,20018001,AutoETS,4,3.8,71.0
2386,20018001,DynamicOptimizedTheta,4,3.0,46.0
2387,20018001,AutoTheta,4,2.9,44.7
2388,20018001,ADIDA,4,3.0,46.0
2389,20018001,CrostonClassic,4,3.0,45.9
2390,20018001,IMAPA,4,3.0,46.0
2391,20018001,WindowAverage,3,2.7,33.7
2392,20018002,AutoARIMA,12,8.9,39.4
2393,20018002,AutoETS,11,7.1,34.0
2394,20018002,DynamicOptimizedTheta,11,7.2,34.8
2395,20018002,AutoTheta,11,7.2,36.3
2396,20018002,ADIDA,11,7.2,35.2
2397,20018002,CrostonClassic,10,7.0,30.9
2398,20018002,IMAPA,11,7.2,35.2
2399,20018002,WindowAverage,11,7.3,37.7
2400,20018005,AutoARIMA,2,1.7,129.9
2401,20018005,AutoETS,2,1.3,95.6
2402,20018005,DynamicOptimizedTheta,2,1.3,94.3
2403,20018005,AutoTheta,2,1.3,89.5
2404,20018005,ADIDA,2,1.4,97.8
2405,20018005,CrostonClassic,2,1.3,91.8
2406,20018005,IMAPA,2,1.4,97.8
2407,20018005,WindowAverage,2,1.5,167.7
2408,20018080,AutoARIMA,2,1.6,75.1
2409,20018080,AutoETS,2,1.8,118.3
2410,20018080,DynamicOptimizedTheta,2,1.6,72.5
2411,20018080,AutoTheta,2,1.6,68.4
2412,20018080,ADIDA,2,1.6,70.4
2413,20018080,CrostonClassic,2,1.6,74.7
2414,20018080,IMAPA,2,1.6,70.4
2415,20018080,WindowAverage,2,1.6,82.9
2416,20018201,AutoARIMA,6,4.4,36.2
2417,20018201,AutoETS,6,5.0,69.2
2418,20018201,DynamicOptimizedTheta,6,5.0,63.8
2419,20018201,AutoTheta,6,5.0,62.6
2420,20018201,ADIDA,6,5.1,66.8
2421,20018201,CrostonClassic,6,5.0,63.8
2422,20018201,IMAPA,6,5.1,66.8
2423,20018201,WindowAverage,6,5.2,76.9
2424,20020303,AutoARIMA,6,4.9,31.0
2425,20020303,AutoETS,6,4.5,25.1
2426,20020303,DynamicOptimizedTheta,5,4.4,15.8
2427,20020303,AutoTheta,5,4.4,15.2
2428,20020303,ADIDA,5,4.6,16.0
2429,20020303,CrostonClassic,5,4.4,17.2
2430,20020303,IMAPA,5,4.6,16.0
2431,20020303,WindowAverage,6,4.8,17.0
2432,20020304,AutoARIMA,2,1.8,24.2
2433,20020304,AutoETS,2,1.8,28.4
2434,20020304,DynamicOptimizedTheta,2,1.8,27.4
2435,20020304,AutoTheta,2,1.8,31.9
2436,20020304,ADIDA,2,1.8,27.1
2437,20020304,CrostonClassic,2,1.8,32.8
2438,20020304,IMAPA,2,1.8,27.1
2439,20020304,WindowAverage,2,1.8,36.6
2440,20020305,AutoARIMA,11,9.0,68.7
2441,20020305,AutoETS,7,5.5,20.3
2442,20020305,DynamicOptimizedTheta,7,5.4,23.2
2443,20020305,AutoTheta,7,5.5,22.7
2444,20020305,ADIDA,7,5.4,23.2
2445,20020305,CrostonClassic,7,5.4,23.3
2446,20020305,IMAPA,7,5.4,23.2
2447,20020305,WindowAverage,7,6.0,32.2
2448,20020306,AutoARIMA,1,1.1,37.6
2449,20020306,AutoETS,1,1.1,48.3
2450,20020306,DynamicOptimizedTheta,1,1.1,34.8
2451,20020306,AutoTheta,1,1.1,33.9
2452,20020306,ADIDA,1,1.1,34.9
2453,20020306,CrostonClassic,2,1.2,56.4
2454,20020306,IMAPA,1,1.1,34.9
2455,20020306,WindowAverage,1,1.0,33.8
2456,20020501,AutoARIMA,3,2.1,50.3
2457,20020501,AutoETS,2,2.0,33.9
2458,20020501,DynamicOptimizedTheta,2,1.9,36.4
2459,20020501,AutoTheta,2,1.9,35.6
2460,20020501,ADIDA,2,1.9,36.4
2461,20020501,CrostonClassic,2,1.9,35.7
2462,20020501,IMAPA,2,1.9,36.4
2463,20020501,WindowAverage,3,2.2,46.6
2464,20020502,AutoARIMA,2,2.0,73.5
2465,20020502,AutoETS,2,1.7,68.8
2466,20020502,DynamicOptimizedTheta,2,1.7,64.5
2467,20020502,AutoTheta,2,1.7,62.0
2468,20020502,ADIDA,2,1.7,64.6
2469,20020502,CrostonClassic,2,1.7,68.9
2470,20020502,IMAPA,2,1.7,64.6
2471,20020502,WindowAverage,2,1.8,77.0
2472,20020504,AutoARIMA,3,2.2,92.5
2473,20020504,AutoETS,2,1.9,49.6
2474,20020504,DynamicOptimizedTheta,2,1.9,51.7
2475,20020504,AutoTheta,2,1.9,49.6
2476,20020504,ADIDA,2,1.9,51.9
2477,20020504,CrostonClassic,2,1.9,52.4
2478,20020504,IMAPA,2,1.9,51.9
2479,20020504,WindowAverage,2,1.9,56.7
2480,20020505,AutoARIMA,2,1.3,70.9
2481,20020505,AutoETS,2,1.5,82.3
2482,20020505,DynamicOptimizedTheta,2,1.4,74.3
2483,20020505,AutoTheta,2,1.4,72.5
2484,20020505,ADIDA,2,1.4,68.0
2485,20020505,CrostonClassic,2,1.5,85.6
2486,20020505,IMAPA,2,1.4,68.0
2487,20020505,WindowAverage,2,1.4,50.4
2488,20031201,AutoARIMA,2,1.5,40.1
2489,20031201,AutoETS,1,1.1,43.1
2490,20031201,DynamicOptimizedTheta,1,1.1,39.4
2491,20031201,AutoTheta,1,1.1,43.6
2492,20031201,ADIDA,1,1.1,39.4
2493,20031201,CrostonClassic,1,1.1,30.1
2494,20031201,IMAPA,1,1.1,39.4
2495,20031201,WindowAverage,1,1.1,68.2
2496,20044001,AutoARIMA,4,3.2,115.2
2497,20044001,AutoETS,3,2.8,72.1
2498,20044001,DynamicOptimizedTheta,4,2.9,71.0
2499,20044001,AutoTheta,4,2.9,69.6
2500,20044001,ADIDA,4,2.9,71.0
2501,20044001,CrostonClassic,4,2.9,70.7
2502,20044001,IMAPA,4,2.9,71.0
2503,20044001,WindowAverage,4,3.2,96.9
2504,20047501,AutoARIMA,3,2.2,54.6
2505,20047501,AutoETS,3,2.4,79.5
2506,20047501,DynamicOptimizedTheta,3,2.2,47.9
2507,20047501,AutoTheta,3,2.2,46.2
2508,20047501,ADIDA,3,2.2,47.9
2509,20047501,CrostonClassic,3,2.3,52.5
2510,20047501,IMAPA,3,2.2,47.9
2511,20047501,WindowAverage,3,2.2,47.1
2512,20118001,AutoARIMA,0,0.1,99.9
2513,20118001,AutoETS,0,0.1,99.9
2514,20118001,DynamicOptimizedTheta,0,0.1,99.9
2515,20118001,AutoTheta,0,0.1,110.0
2516,20118001,ADIDA,0,0.1,99.9
2517,20118001,CrostonClassic,1,0.8,61.3
2518,20118001,IMAPA,0,0.1,99.9
2519,20118001,WindowAverage,0,0.1,100.0
2520,20210301,AutoARIMA,15,14.0,54.2
2521,20210301,AutoETS,11,10.2,39.7
2522,20210301,DynamicOptimizedTheta,11,9.9,36.6
2523,20210301,AutoTheta,11,9.7,35.3
2524,20210301,ADIDA,11,9.9,36.8
2525,20210301,CrostonClassic,11,9.9,36.5
2526,20210301,IMAPA,11,9.9,36.8
2527,20210301,WindowAverage,10,8.0,27.6
2528,20210301D,AutoARIMA,4,3.1,47.6
2529,20210301D,AutoETS,3,2.3,58.3
2530,20210301D,DynamicOptimizedTheta,3,2.3,56.9
2531,20210301D,AutoTheta,3,2.3,56.7
2532,20210301D,ADIDA,3,2.3,56.9
2533,20210301D,CrostonClassic,3,2.4,62.2
2534,20210301D,IMAPA,3,2.3,56.9
2535,20210301D,WindowAverage,3,2.6,45.2
2536,20210301NM,AutoARIMA,5,4.8,26.8
2537,20210301NM,AutoETS,4,3.8,31.1
2538,20210301NM,DynamicOptimizedTheta,4,3.8,32.3
2539,20210301NM,AutoTheta,4,3.7,32.2
2540,20210301NM,ADIDA,4,3.8,32.3
2541,20210301NM,CrostonClassic,4,3.7,32.2
2542,20210301NM,IMAPA,4,3.8,32.3
2543,20210301NM,WindowAverage,4,3.7,30.1
2544,20210303,AutoARIMA,4,3.3,85.4
2545,20210303,AutoETS,3,2.5,75.7
2546,20210303,DynamicOptimizedTheta,3,2.5,73.7
2547,20210303,AutoTheta,3,2.5,72.1
2548,20210303,ADIDA,3,2.5,73.7
2549,20210303,CrostonClassic,3,2.5,72.9
2550,20210303,IMAPA,3,2.5,73.7
2551,20210303,WindowAverage,3,2.6,59.9
2552,20210305,AutoARIMA,2,2.0,159.3
2553,20210305,AutoETS,2,1.9,167.8
2554,20210305,DynamicOptimizedTheta,2,1.9,169.6
2555,20210305,AutoTheta,2,1.9,168.6
2556,20210305,ADIDA,2,1.9,191.6
2557,20210305,CrostonClassic,2,1.9,161.0
2558,20210305,IMAPA,2,1.9,191.6
2559,20210305,WindowAverage,3,2.2,290.7
2560,20212001,AutoARIMA,2,1.7,55.3
2561,20212001,AutoETS,2,1.9,66.2
2562,20212001,DynamicOptimizedTheta,2,1.8,59.2
2563,20212001,AutoTheta,2,1.7,57.3
2564,20212001,ADIDA,2,1.8,60.8
2565,20212001,CrostonClassic,2,1.8,59.0
2566,20212001,IMAPA,2,1.8,60.8
2567,20212001,WindowAverage,2,2.0,60.9
2568,20212001D,AutoARIMA,2,1.6,52.1
2569,20212001D,AutoETS,2,1.3,78.5
2570,20212001D,DynamicOptimizedTheta,2,1.3,72.8
2571,20212001D,AutoTheta,2,1.3,72.8
2572,20212001D,ADIDA,2,1.3,65.7
2573,20212001D,CrostonClassic,2,1.3,93.0
2574,20212001D,IMAPA,2,1.3,65.7
2575,20212001D,WindowAverage,2,1.4,58.1
2576,20217001,AutoARIMA,3,2.2,35.4
2577,20217001,AutoETS,2,1.8,48.5
2578,20217001,DynamicOptimizedTheta,2,1.9,46.5
2579,20217001,AutoTheta,2,1.9,46.8
2580,20217001,ADIDA,2,1.9,46.5
2581,20217001,CrostonClassic,2,1.9,45.0
2582,20217001,IMAPA,2,1.9,46.5
2583,20217001,WindowAverage,2,2.0,65.4
2584,20219501,AutoARIMA,2,1.8,194.5
2585,20219501,AutoETS,2,1.5,239.9
2586,20219501,DynamicOptimizedTheta,2,1.5,168.7
2587,20219501,AutoTheta,2,1.5,165.4
2588,20219501,ADIDA,2,1.5,168.7
2589,20219501,CrostonClassic,2,1.5,179.8
2590,20219501,IMAPA,2,1.5,168.7
2591,20219501,WindowAverage,2,1.7,186.6
2592,20263901,AutoARIMA,6,5.1,18.4
2593,20263901,AutoETS,6,5.1,24.3
2594,20263901,DynamicOptimizedTheta,6,5.1,18.5
2595,20263901,AutoTheta,6,5.0,17.4
2596,20263901,ADIDA,6,5.0,18.2
2597,20263901,CrostonClassic,6,5.1,18.5
2598,20263901,IMAPA,6,5.0,18.2
2599,20263901,WindowAverage,6,5.3,21.7
2600,20263901NM,AutoARIMA,4,3.8,34.5
2601,20263901NM,AutoETS,4,3.3,29.8
2602,20263901NM,DynamicOptimizedTheta,4,3.1,30.6
2603,20263901NM,AutoTheta,4,3.2,30.8
2604,20263901NM,ADIDA,4,3.1,30.6
2605,20263901NM,CrostonClassic,4,3.1,30.7
2606,20263901NM,IMAPA,4,3.1,30.6
2607,20263901NM,WindowAverage,4,3.1,28.4
2608,20310301,AutoARIMA,6,4.9,51.8
2609,20310301,AutoETS,6,4.7,43.6
2610,20310301,DynamicOptimizedTheta,6,4.7,40.0
2611,20310301,AutoTheta,6,4.7,38.9
2612,20310301,ADIDA,6,4.7,39.3
2613,20310301,CrostonClassic,6,4.7,40.0
2614,20310301,IMAPA,6,4.7,39.3
2615,20310301,WindowAverage,7,5.2,48.7
2616,20310303,AutoARIMA,15,11.3,65.6
2617,20310303,AutoETS,14,10.1,55.6
2618,20310303,DynamicOptimizedTheta,14,9.9,52.8
2619,20310303,AutoTheta,14,9.8,52.8
2620,20310303,ADIDA,14,9.9,53.1
2621,20310303,CrostonClassic,13,9.9,50.7
2622,20310303,IMAPA,14,9.9,53.1
2623,20310303,WindowAverage,14,9.5,50.8
2624,20312003,AutoARIMA,4,2.8,129.8
2625,20312003,AutoETS,4,2.8,131.5
2626,20312003,DynamicOptimizedTheta,4,2.9,121.8
2627,20312003,AutoTheta,4,2.9,121.2
2628,20312003,ADIDA,4,2.9,122.3
2629,20312003,CrostonClassic,4,2.8,137.3
2630,20312003,IMAPA,4,2.9,122.3
2631,20312003,WindowAverage,4,3.1,102.1
2632,20316701,AutoARIMA,5,4.0,32.8
2633,20316701,AutoETS,4,3.4,23.6
2634,20316701,DynamicOptimizedTheta,4,3.4,23.6
2635,20316701,AutoTheta,4,3.4,24.3
2636,20316701,ADIDA,4,3.3,21.3
2637,20316701,CrostonClassic,5,3.6,25.9
2638,20316701,IMAPA,4,3.3,21.3
2639,20316701,WindowAverage,5,3.9,30.5
2640,20317001,AutoARIMA,4,3.6,127.3
2641,20317001,AutoETS,3,2.9,74.5
2642,20317001,DynamicOptimizedTheta,3,2.8,66.0
2643,20317001,AutoTheta,3,2.7,65.2
2644,20317001,ADIDA,3,2.8,66.0
2645,20317001,CrostonClassic,3,2.8,66.7
2646,20317001,IMAPA,3,2.8,66.0
2647,20317001,WindowAverage,3,2.7,61.0
2648,20318001,AutoARIMA,2,2.0,37.0
2649,20318001,AutoETS,2,1.9,43.9
2650,20318001,DynamicOptimizedTheta,2,2.0,43.0
2651,20318001,AutoTheta,2,2.0,42.1
2652,20318001,ADIDA,2,2.0,43.0
2653,20318001,CrostonClassic,2,2.0,39.5
2654,20318001,IMAPA,2,2.0,43.0
2655,20318001,WindowAverage,2,1.9,55.6
2656,20318002,AutoARIMA,9,7.2,88.0
2657,20318002,AutoETS,7,5.1,48.8
2658,20318002,DynamicOptimizedTheta,7,5.2,53.5
2659,20318002,AutoTheta,7,5.2,53.5
2660,20318002,ADIDA,7,5.3,53.5
2661,20318002,CrostonClassic,7,5.2,53.5
2662,20318002,IMAPA,7,5.3,53.5
2663,20318002,WindowAverage,8,5.9,65.9
2664,20320301,AutoARIMA,6,5.3,63.5
2665,20320301,AutoETS,7,5.3,75.2
2666,20320301,DynamicOptimizedTheta,7,5.3,75.2
2667,20320301,AutoTheta,7,5.3,74.0
2668,20320301,ADIDA,7,5.3,75.5
2669,20320301,CrostonClassic,7,5.2,71.7
2670,20320301,IMAPA,7,5.3,75.5
2671,20320301,WindowAverage,7,5.9,82.7
2672,20324501,AutoARIMA,2,1.3,80.2
2673,20324501,AutoETS,1,1.1,42.0
2674,20324501,DynamicOptimizedTheta,1,1.3,45.7
2675,20324501,AutoTheta,1,1.3,43.0
2676,20324501,ADIDA,1,1.1,48.1
2677,20324501,CrostonClassic,1,1.1,49.4
2678,20324501,IMAPA,1,1.1,48.1
2679,20324501,WindowAverage,1,1.1,58.0
2680,20410301,AutoARIMA,81,69.0,13.1
2681,20410301,AutoETS,80,66.4,12.9
2682,20410301,DynamicOptimizedTheta,80,66.4,12.8
2683,20410301,AutoTheta,80,66.5,13.2
2684,20410301,ADIDA,80,66.3,12.7
2685,20410301,CrostonClassic,79,66.4,11.4
2686,20410301,IMAPA,80,66.3,12.7
2687,20410301,WindowAverage,84,67.5,15.9
2688,20410301D,AutoARIMA,10,8.1,66.1
2689,20410301D,AutoETS,9,8.6,65.9
2690,20410301D,DynamicOptimizedTheta,9,8.0,57.9
2691,20410301D,AutoTheta,9,7.8,55.6
2692,20410301D,ADIDA,9,8.0,58.0
2693,20410301D,CrostonClassic,9,7.8,56.2
2694,20410301D,IMAPA,9,8.0,58.0
2695,20410301D,WindowAverage,9,8.1,54.5
2696,20412001,AutoARIMA,23,20.2,21.9
2697,20412001,AutoETS,23,20.2,21.9
2698,20412001,DynamicOptimizedTheta,23,20.2,22.2
2699,20412001,AutoTheta,23,20.3,22.1
2700,20412001,ADIDA,23,20.2,21.9
2701,20412001,CrostonClassic,23,20.1,22.1
2702,20412001,IMAPA,23,20.2,21.9
2703,20412001,WindowAverage,25,20.9,31.4
2704,20412001D,AutoARIMA,5,4.3,95.7
2705,20412001D,AutoETS,5,4.5,100.7
2706,20412001D,DynamicOptimizedTheta,5,4.5,101.8
2707,20412001D,AutoTheta,5,4.5,102.0
2708,20412001D,ADIDA,5,4.5,101.4
2709,20412001D,CrostonClassic,5,4.4,99.6
2710,20412001D,IMAPA,5,4.5,101.4
2711,20412001D,WindowAverage,6,5.0,123.3
2712,20416701,AutoARIMA,24,20.2,18.2
2713,20416701,AutoETS,24,20.5,19.7
2714,20416701,DynamicOptimizedTheta,24,20.4,19.5
2715,20416701,AutoTheta,24,20.6,20.2
2716,20416701,ADIDA,24,20.5,19.4
2717,20416701,CrostonClassic,24,20.4,19.5
2718,20416701,IMAPA,24,20.5,19.4
2719,20416701,WindowAverage,24,20.3,19.4
2720,20417001,AutoARIMA,14,11.2,38.7
2721,20417001,AutoETS,14,11.3,40.4
2722,20417001,DynamicOptimizedTheta,14,11.3,40.7
2723,20417001,AutoTheta,14,11.3,40.7
2724,20417001,ADIDA,14,11.2,40.0
2725,20417001,CrostonClassic,14,11.7,44.4
2726,20417001,IMAPA,14,11.2,40.0
2727,20417001,WindowAverage,14,11.7,48.0
2728,20417701,AutoARIMA,12,9.5,46.3
2729,20417701,AutoETS,12,8.9,47.3
2730,20417701,DynamicOptimizedTheta,11,8.9,51.3
2731,20417701,AutoTheta,12,8.9,51.6
2732,20417701,ADIDA,11,8.9,51.3
2733,20417701,CrostonClassic,11,8.9,51.1
2734,20417701,IMAPA,11,8.9,51.3
2735,20417701,WindowAverage,12,9.3,57.0
2736,20418001,AutoARIMA,6,4.3,38.1
2737,20418001,AutoETS,6,4.5,48.9
2738,20418001,DynamicOptimizedTheta,6,4.3,40.5
2739,20418001,AutoTheta,6,4.4,42.5
2740,20418001,ADIDA,6,4.3,40.5
2741,20418001,CrostonClassic,6,4.3,37.2
2742,20418001,IMAPA,6,4.3,40.5
2743,20418001,WindowAverage,6,4.5,51.0
2744,20418002,AutoARIMA,7,6.0,51.8
2745,20418002,AutoETS,7,5.7,43.8
2746,20418002,DynamicOptimizedTheta,7,6.1,49.4
2747,20418002,AutoTheta,7,6.0,47.4
2748,20418002,ADIDA,7,6.1,49.5
2749,20418002,CrostonClassic,7,6.1,49.0
2750,20418002,IMAPA,7,6.1,49.5
2751,20418002,WindowAverage,9,7.7,70.0
2752,20419601,AutoARIMA,15,12.4,35.1
2753,20419601,AutoETS,15,12.4,36.0
2754,20419601,DynamicOptimizedTheta,15,12.4,36.7
2755,20419601,AutoTheta,15,12.5,37.1
2756,20419601,ADIDA,15,12.4,36.2
2757,20419601,CrostonClassic,15,12.4,36.8
2758,20419601,IMAPA,15,12.4,36.2
2759,20419601,WindowAverage,15,12.3,31.9
2760,20419602,AutoARIMA,6,5.0,26.5
2761,20419602,AutoETS,6,5.0,24.8
2762,20419602,DynamicOptimizedTheta,7,5.5,32.0
2763,20419602,AutoTheta,6,5.0,27.1
2764,20419602,ADIDA,6,5.0,27.6
2765,20419602,CrostonClassic,6,5.0,27.6
2766,20419602,IMAPA,6,5.0,27.6
2767,20419602,WindowAverage,7,5.5,32.9
2768,20419603,AutoARIMA,12,9.5,28.9
2769,20419603,AutoETS,12,9.6,28.8
2770,20419603,DynamicOptimizedTheta,12,9.5,29.8
2771,20419603,AutoTheta,13,9.6,31.1
2772,20419603,ADIDA,12,9.5,29.8
2773,20419603,CrostonClassic,12,9.5,29.8
2774,20419603,IMAPA,12,9.5,29.8
2775,20419603,WindowAverage,12,9.6,37.5
2776,20438501,AutoARIMA,5,4.0,28.8
2777,20438501,AutoETS,5,3.9,25.9
2778,20438501,DynamicOptimizedTheta,5,4.0,28.4
2779,20438501,AutoTheta,5,4.0,27.1
2780,20438501,ADIDA,5,4.0,28.4
2781,20438501,CrostonClassic,5,4.0,30.8
2782,20438501,IMAPA,5,4.0,28.4
2783,20438501,WindowAverage,5,4.2,37.1
2784,20438701,AutoARIMA,5,4.4,26.7
2785,20438701,AutoETS,5,4.4,27.9
2786,20438701,DynamicOptimizedTheta,5,4.4,27.1
2787,20438701,AutoTheta,5,4.4,26.8
2788,20438701,ADIDA,5,4.4,28.6
2789,20438701,CrostonClassic,5,4.4,27.4
2790,20438701,IMAPA,5,4.4,28.6
2791,20438701,WindowAverage,6,4.6,31.9
2792,20438702,AutoARIMA,8,6.8,36.4
2793,20438702,AutoETS,6,5.2,29.9
2794,20438702,DynamicOptimizedTheta,6,5.2,25.9
2795,20438702,AutoTheta,6,5.1,24.2
2796,20438702,ADIDA,6,5.2,26.1
2797,20438702,CrostonClassic,6,5.2,26.1
2798,20438702,IMAPA,6,5.2,26.1
2799,20438702,WindowAverage,6,5.3,25.8
2800,20438703,AutoARIMA,7,5.6,59.9
2801,20438703,AutoETS,6,4.4,31.6
2802,20438703,DynamicOptimizedTheta,6,4.5,32.8
2803,20438703,AutoTheta,6,4.5,32.8
2804,20438703,ADIDA,6,4.5,32.8
2805,20438703,CrostonClassic,6,4.5,36.3
2806,20438703,IMAPA,6,4.5,32.8
2807,20438703,WindowAverage,6,4.8,33.6
2808,20438704,AutoARIMA,6,5.3,102.4
2809,20438704,AutoETS,5,4.0,46.3
2810,20438704,DynamicOptimizedTheta,5,4.0,43.3
2811,20438704,AutoTheta,5,4.0,41.8
2812,20438704,ADIDA,5,4.0,43.3
2813,20438704,CrostonClassic,5,4.0,43.2
2814,20438704,IMAPA,5,4.0,43.3
2815,20438704,WindowAverage,5,4.1,39.0
2816,20438708,AutoARIMA,5,3.8,39.1
2817,20438708,AutoETS,5,3.8,39.1
2818,20438708,DynamicOptimizedTheta,5,3.8,39.0
2819,20438708,AutoTheta,5,3.7,37.2
2820,20438708,ADIDA,5,3.8,39.1
2821,20438708,CrostonClassic,5,3.9,47.6
2822,20438708,IMAPA,5,3.8,39.1
2823,20438708,WindowAverage,5,3.6,36.4
2824,20439501,AutoARIMA,2,1.4,63.1
2825,20439501,AutoETS,2,1.4,64.9
2826,20439501,DynamicOptimizedTheta,2,1.4,64.9
2827,20439501,AutoTheta,2,1.4,64.5
2828,20439501,ADIDA,2,1.4,63.1
2829,20439501,CrostonClassic,2,1.5,104.8
2830,20439501,IMAPA,2,1.4,63.1
2831,20439501,WindowAverage,2,1.3,53.5
2832,20510301,AutoARIMA,32,27.0,29.0
2833,20510301,AutoETS,34,29.0,30.8
2834,20510301,DynamicOptimizedTheta,34,29.0,30.9
2835,20510301,AutoTheta,34,29.0,30.6
2836,20510301,ADIDA,34,28.9,30.5
2837,20510301,CrostonClassic,32,26.4,28.7
2838,20510301,IMAPA,34,28.9,30.5
2839,20510301,WindowAverage,33,27.9,29.8
2840,20510301D,AutoARIMA,7,5.8,40.0
2841,20510301D,AutoETS,6,4.8,39.9
2842,20510301D,DynamicOptimizedTheta,7,5.8,45.3
2843,20510301D,AutoTheta,7,5.7,44.9
2844,20510301D,ADIDA,6,5.2,45.1
2845,20510301D,CrostonClassic,6,5.2,44.6
2846,20510301D,IMAPA,6,5.2,45.1
2847,20510301D,WindowAverage,7,5.6,57.9
2848,20510303,AutoARIMA,6,4.8,63.1
2849,20510303,AutoETS,5,4.7,62.5
2850,20510303,DynamicOptimizedTheta,6,4.7,62.8
2851,20510303,AutoTheta,5,4.7,61.8
2852,20510303,ADIDA,5,4.6,59.9
2853,20510303,CrostonClassic,4,3.6,44.8
2854,20510303,IMAPA,5,4.6,59.9
2855,20510303,WindowAverage,5,4.5,48.8
2856,20510305,AutoARIMA,5,3.8,44.7
2857,20510305,AutoETS,4,2.9,27.8
2858,20510305,DynamicOptimizedTheta,4,2.8,22.6
2859,20510305,AutoTheta,4,2.8,22.7
2860,20510305,ADIDA,4,2.8,22.6
2861,20510305,CrostonClassic,4,2.7,23.5
2862,20510305,IMAPA,4,2.8,22.6
2863,20510305,WindowAverage,4,3.0,22.1
2864,20511201,AutoARIMA,12,9.5,54.1
2865,20511201,AutoETS,11,8.8,51.6
2866,20511201,DynamicOptimizedTheta,11,8.7,46.3
2867,20511201,AutoTheta,11,8.7,46.8
2868,20511201,ADIDA,11,8.7,46.3
2869,20511201,CrostonClassic,11,8.8,54.2
2870,20511201,IMAPA,11,8.7,46.3
2871,20511201,WindowAverage,11,8.9,35.8
2872,20512001,AutoARIMA,7,6.1,38.8
2873,20512001,AutoETS,7,6.3,39.6
2874,20512001,DynamicOptimizedTheta,7,6.4,40.3
2875,20512001,AutoTheta,7,6.3,39.1
2876,20512001,ADIDA,7,6.3,39.4
2877,20512001,CrostonClassic,7,5.5,31.1
2878,20512001,IMAPA,7,6.3,39.4
2879,20512001,WindowAverage,7,5.9,27.8
2880,20512001D,AutoARIMA,4,3.3,151.8
2881,20512001D,AutoETS,3,2.8,116.9
2882,20512001D,DynamicOptimizedTheta,3,2.8,117.4
2883,20512001D,AutoTheta,3,2.8,117.4
2884,20512001D,ADIDA,3,2.7,115.7
2885,20512001D,CrostonClassic,3,3.0,136.2
2886,20512001D,IMAPA,3,2.7,115.7
2887,20512001D,WindowAverage,3,2.8,103.8
2888,20516701,AutoARIMA,7,5.3,103.3
2889,20516701,AutoETS,7,5.4,113.6
2890,20516701,DynamicOptimizedTheta,7,5.4,114.1
2891,20516701,AutoTheta,7,5.4,114.2
2892,20516701,ADIDA,7,5.4,113.9
2893,20516701,CrostonClassic,7,5.1,111.9
2894,20516701,IMAPA,7,5.4,113.9
2895,20516701,WindowAverage,8,7.0,153.8
