,id,model,rmse,mae,wape_m
2009,21112001NM,prophet,5,4.3,41.7
2010,21116701,mean,2,2.0,63.1
2011,21116701,random_walk,3,2.0,59.4
2012,21116701,window_average,2,2.0,34.7
2013,21116701,auto_arima,2,2.0,63.1
2014,21116701,prophet,2,2.0,63.2
2015,21116701NM,mean,3,2.7,78.8
2016,21116701NM,random_walk,4,2.9,115.0
2017,21116701NM,window_average,3,2.5,62.9
2018,21116701NM,auto_arima,3,2.7,79.6
2019,21116701NM,prophet,3,2.7,80.6
2020,21117001,mean,6,4.9,23.0
2021,21117001,random_walk,6,5.0,26.2
2022,21117001,window_average,6,5.1,18.1
2023,21117001,auto_arima,6,4.7,26.3
2024,21117001,prophet,6,4.8,22.4
2025,21117001BM,mean,1,1.4,23.6
2026,21117001BM,random_walk,2,1.5,66.3
2027,21117001BM,window_average,2,1.5,36.0
2028,21117001BM,auto_arima,1,1.4,23.6
2029,21117001BM,prophet,1,1.4,23.0
2030,21117001NM,mean,5,4.8,57.2
2031,21117001NM,random_walk,4,3.6,25.2
2032,21117001NM,window_average,4,3.2,20.4
2033,21117001NM,auto_arima,5,3.9,32.6
2034,21117001NM,prophet,5,4.8,56.7
2035,21117409,mean,3,2.0,35.2
2036,21117409,random_walk,3,2.3,44.4
2037,21117409,window_average,3,2.1,33.0
2038,21117409,auto_arima,3,2.1,32.3
2039,21117409,prophet,2,1.9,28.9
2040,21117409NM,mean,2,1.5,45.0
2041,21117409NM,random_walk,2,1.8,53.1
2042,21117409NM,window_average,2,1.5,39.1
2043,21117409NM,auto_arima,2,1.6,43.8
2044,21117409NM,prophet,2,1.5,45.9
2045,21120301,mean,8,7.5,25.9
2046,21120301,random_walk,9,8.1,33.6
2047,21120301,window_average,8,7.6,32.1
2048,21120301,auto_arima,8,7.7,29.0
2049,21120301,prophet,8,6.1,16.6
2050,21120301NM,mean,6,5.7,21.5
2051,21120301NM,random_walk,8,6.8,37.3
2052,21120301NM,window_average,8,6.7,30.8
2053,21120301NM,auto_arima,7,5.9,22.8
2054,21120301NM,prophet,7,5.7,21.3
2055,21120501,mean,3,2.8,28.9
2056,21120501,random_walk,5,4.3,62.5
2057,21120501,window_average,4,3.2,24.3
2058,21120501,auto_arima,3,2.8,28.9
2059,21120501,prophet,3,3.0,24.3
2060,21130501,mean,3,2.7,46.5
2061,21130501,random_walk,4,2.8,75.5
2062,21130501,window_average,4,3.0,67.4
2063,21130501,auto_arima,3,2.6,44.4
2064,21130501,prophet,3,2.7,46.5
2065,21139501NM,mean,3,3.0,31.9
2066,21139501NM,random_walk,4,3.8,45.2
2067,21139501NM,window_average,3,2.9,23.6
2068,21139501NM,auto_arima,3,2.7,24.3
2069,21139501NM,prophet,3,3.0,30.6
2070,21139502,mean,3,2.1,39.3
2071,21139502,random_walk,3,2.5,58.9
2072,21139502,window_average,3,2.4,43.4
2073,21139502,auto_arima,2,2.0,35.0
2074,21139502,prophet,3,2.1,37.9
2075,21180301,mean,6,5.2,33.3
2076,21180301,random_walk,9,7.5,57.7
2077,21180301,window_average,7,5.4,37.4
2078,21180301,auto_arima,6,5.1,32.6
2079,21180301,prophet,6,5.3,28.0
2080,21180301NM,mean,5,4.0,27.0
2081,21180301NM,random_walk,4,3.8,23.1
2082,21180301NM,window_average,5,3.9,22.1
2083,21180301NM,auto_arima,4,3.9,24.3
2084,21180301NM,prophet,5,4.1,27.2
2085,21510310,mean,138,107.4,14.5
2086,21510310,random_walk,144,110.4,15.7
2087,21510310,window_average,149,115.3,19.2
2088,21510310,auto_arima,138,107.4,14.5
2089,21510310,prophet,148,107.5,18.8
2090,21510310D,mean,30,22.7,35.6
2091,21510310D,random_walk,53,47.5,103.8
2092,21510310D,window_average,34,28.9,49.0
2093,21510310D,auto_arima,30,22.7,35.6
2094,21510310D,prophet,29,22.4,31.6
2095,21512010,mean,48,38.6,15.0
2096,21512010,random_walk,59,50.9,28.8
2097,21512010,window_average,52,41.6,21.0
2098,21512010,auto_arima,48,38.6,15.0
2099,21512010,prophet,47,36.0,15.6
2100,21516710,mean,94,77.0,20.5
2101,21516710,random_walk,105,94.4,27.8
2102,21516710,window_average,91,76.3,19.9
2103,21516710,auto_arima,87,75.8,17.8
2104,21516710,prophet,96,78.1,23.6
2105,21517010,mean,53,41.4,20.3
2106,21517010,random_walk,68,61.8,33.3
2107,21517010,window_average,53,42.0,22.6
2108,21517010,auto_arima,50,39.9,17.2
2109,21517010,prophet,52,42.7,19.7
2110,21533301,mean,56,49.5,49.3
2111,21533301,random_walk,34,27.2,23.8
2112,21533301,window_average,34,28.8,20.8
2113,21533301,auto_arima,37,31.3,21.9
2114,21533301,prophet,56,48.7,48.8
2115,21544101,mean,175,150.2,50.6
2116,21544101,random_walk,118,94.0,22.9
2117,21544101,window_average,103,86.6,16.6
2118,21544101,auto_arima,103,83.2,19.3
2119,21544101,prophet,171,147.2,49.2
2120,21599002,mean,18,13.8,33.3
2121,21599002,random_walk,26,21.1,124.9
2122,21599002,window_average,17,14.3,51.6
2123,21599002,auto_arima,18,14.5,34.6
2124,21599002,prophet,18,13.8,33.6
2125,21610310,mean,74,61.0,25.3
2126,21610310,random_walk,102,87.0,55.8
2127,21610310,window_average,79,65.9,27.4
2128,21610310,auto_arima,74,61.0,25.3
2129,21610310,prophet,72,60.9,21.8
2130,21610410,mean,14,11.6,48.7
2131,21610410,random_walk,17,14.1,95.5
2132,21610410,window_average,15,11.9,63.0
2133,21610410,auto_arima,14,11.6,48.7
2134,21610410,prophet,14,11.4,46.0
2135,21612010,mean,25,19.4,35.2
2136,21612010,random_walk,26,22.1,33.6
2137,21612010,window_average,26,22.1,33.7
2138,21612010,auto_arima,24,19.5,33.9
2139,21612010,prophet,24,19.1,29.7
2140,21616401,mean,12,9.8,37.3
2141,21616401,random_walk,21,18.3,121.4
2142,21616401,window_average,13,10.9,39.4
2143,21616401,auto_arima,12,10.5,29.9
2144,21616401,prophet,12,9.8,34.1
2145,21616409,mean,7,5.3,42.3
2146,21616409,random_walk,9,6.5,69.2
2147,21616409,window_average,7,5.5,46.4
2148,21616409,auto_arima,7,5.3,43.5
2149,21616409,prophet,7,5.2,40.5
2150,21616710,mean,35,28.7,28.0
2151,21616710,random_walk,38,33.6,38.7
2152,21616710,window_average,32,26.8,18.8
2153,21616710,auto_arima,35,28.7,28.0
2154,21616710,prophet,32,27.2,22.1
2155,21617010,mean,23,17.8,34.7
2156,21617010,random_walk,25,21.1,47.7
2157,21617010,window_average,22,18.0,30.2
2158,21617010,auto_arima,23,17.8,34.7
2159,21617010,prophet,22,16.6,30.5
2160,21619110,mean,10,7.5,38.2
2161,21619110,random_walk,16,13.9,95.7
2162,21619110,window_average,11,8.8,50.0
2163,21619110,auto_arima,9,7.7,36.5
2164,21619110,prophet,10,7.4,38.8
2165,21639301,mean,22,16.3,37.2
2166,21639301,random_walk,25,21.6,45.7
2167,21639301,window_average,21,16.3,30.9
2168,21639301,auto_arima,21,16.2,34.6
2169,21639301,prophet,22,16.2,35.0
2170,21639501,mean,6,5.1,31.0
2171,21639501,random_walk,7,5.9,36.4
2172,21639501,window_average,6,5.1,33.7
2173,21639501,auto_arima,6,5.1,31.0
2174,21639501,prophet,6,5.0,30.3
2175,21644010,mean,45,39.3,10.6
2176,21644010,random_walk,57,46.5,34.0
2177,21644010,window_average,49,41.8,15.3
2178,21644010,auto_arima,45,39.1,11.5
2179,21644010,prophet,47,40.5,13.1
2180,21644710,mean,60,47.4,25.0
2181,21644710,random_walk,81,71.6,38.3
2182,21644710,window_average,52,42.0,17.5
2183,21644710,auto_arima,55,43.6,18.7
2184,21644710,prophet,57,44.3,22.5
2185,21710301,mean,30,23.0,14.1
2186,21710301,random_walk,53,44.3,45.9
2187,21710301,window_average,34,28.7,22.4
2188,21710301,auto_arima,33,27.8,20.1
2189,21710301,prophet,31,24.2,16.4
2190,21710401,mean,20,14.6,49.0
2191,21710401,random_walk,18,15.1,37.4
2192,21710401,window_average,18,15.7,24.9
2193,21710401,auto_arima,19,14.9,36.0
2194,21710401,prophet,20,14.6,47.3
2195,21712001,mean,16,13.2,32.7
2196,21712001,random_walk,15,12.3,33.6
2197,21712001,window_average,14,11.8,24.1
2198,21712001,auto_arima,16,13.0,28.8
2199,21712001,prophet,16,13.2,32.6
2200,21712301,mean,8,5.8,68.9
2201,21712301,random_walk,8,5.6,63.4
2202,21712301,window_average,7,5.0,41.8
2203,21712301,auto_arima,7,5.6,55.7
2204,21712301,prophet,7,5.9,66.2
2205,21716701,mean,31,25.4,43.0
2206,21716701,random_walk,24,20.6,14.9
2207,21716701,window_average,26,21.8,18.5
2208,21716701,auto_arima,26,22.1,19.5
2209,21716701,prophet,31,25.3,42.3
2210,21717001,mean,24,18.3,31.9
2211,21717001,random_walk,23,18.4,28.1
2212,21717001,window_average,21,17.3,15.2
2213,21717001,auto_arima,21,18.7,18.4
2214,21717001,prophet,23,18.4,31.5
2215,21719101,mean,6,5.2,39.2
2216,21719101,random_walk,8,6.9,87.3
2217,21719101,window_average,6,5.6,48.7
2218,21719101,auto_arima,6,5.3,40.9
2219,21719101,prophet,6,5.1,40.1
2220,21720301,mean,11,9.4,27.4
2221,21720301,random_walk,14,11.6,55.2
2222,21720301,window_average,11,8.8,24.7
2223,21720301,auto_arima,11,9.3,27.9
2224,21720301,prophet,11,8.4,21.2
2225,21739301,mean,17,14.8,15.9
2226,21739301,random_walk,18,16.1,23.4
2227,21739301,window_average,16,14.1,15.3
2228,21739301,auto_arima,18,15.5,15.9
2229,21739301,prophet,18,15.6,22.2
2230,21810301,mean,6,4.8,30.1
2231,21810301,random_walk,14,12.1,144.7
2232,21810301,window_average,6,5.0,36.9
2233,21810301,auto_arima,6,4.7,30.4
2234,21810301,prophet,6,4.9,34.2
2235,21812001,mean,5,4.0,31.1
2236,21812001,random_walk,6,5.2,39.8
2237,21812001,window_average,5,4.6,30.6
2238,21812001,auto_arima,5,4.0,30.1
2239,21812001,prophet,5,4.0,30.1
2240,24210201,mean,2,2.1,47.6
2241,24210201,random_walk,3,2.5,78.6
2242,24210201,window_average,3,2.4,52.9
2243,24210201,auto_arima,2,2.1,45.8
2244,24210201,prophet,2,2.0,50.3
2245,24210301,mean,5,4.1,32.6
2246,24210301,random_walk,7,6.7,65.8
2247,24210301,window_average,5,4.0,30.5
2248,24210301,auto_arima,5,4.0,27.8
2249,24210301,prophet,5,4.1,35.3
2250,24210301LM,mean,3,2.2,57.1
2251,24210301LM,random_walk,3,2.2,30.9
2252,24210301LM,window_average,3,2.3,34.0
2253,24210301LM,auto_arima,3,2.3,52.6
2254,24210301LM,prophet,3,2.2,57.8
2255,24210301LV,mean,3,2.9,36.8
2256,24210301LV,random_walk,4,3.0,28.6
2257,24210301LV,window_average,4,3.6,43.4
2258,24210301LV,auto_arima,3,2.9,36.3
2259,24210301LV,prophet,3,2.8,36.9
2260,24210601,mean,2,1.8,51.3
2261,24210601,random_walk,3,2.1,77.1
2262,24210601,window_average,2,2.0,80.7
2263,24210601,auto_arima,2,1.7,49.7
2264,24210601,prophet,2,1.8,51.6
2265,24210801,mean,3,2.6,36.8
2266,24210801,random_walk,4,3.3,42.6
2267,24210801,window_average,3,2.6,39.8
2268,24210801,auto_arima,3,2.7,37.7
2269,24210801,prophet,3,2.6,37.8
2270,24210801LM,mean,3,2.6,128.7
2271,24210801LM,random_walk,4,3.6,205.0
2272,24210801LM,window_average,4,3.2,124.9
2273,24210801LM,auto_arima,3,2.6,128.7
2274,24210801LM,prophet,3,2.6,124.9
2275,24210801LV,mean,2,1.8,32.9
2276,24210801LV,random_walk,4,3.3,97.8
2277,24210801LV,window_average,2,2.1,53.0
2278,24210801LV,auto_arima,2,1.8,33.9
2279,24210801LV,prophet,2,1.8,32.3
2280,24210901,mean,4,3.0,36.3
2281,24210901,random_walk,4,3.1,45.3
2282,24210901,window_average,4,3.2,44.6
2283,24210901,auto_arima,4,3.1,35.3
2284,24210901,prophet,4,3.0,37.9
2285,24210902,mean,3,2.6,37.9
2286,24210902,random_walk,4,3.5,94.0
2287,24210902,window_average,4,3.2,82.0
2288,24210902,auto_arima,3,2.6,37.9
2289,24210902,prophet,3,2.6,40.1
2290,24217601,mean,2,2.1,139.3
2291,24217601,random_walk,3,2.4,184.9
2292,24217601,window_average,2,2.0,112.2
2293,24217601,auto_arima,2,2.1,138.0
2294,24217601,prophet,2,1.9,105.9
2295,24218003,mean,2,1.9,31.2
2296,24218003,random_walk,3,3.1,103.9
2297,24218003,window_average,2,1.9,54.8
2298,24218003,auto_arima,2,1.9,31.2
2299,24218003,prophet,2,1.8,31.0
2300,24219502,mean,2,1.8,37.7
2301,24219502,random_walk,3,2.3,71.5
2302,24219502,window_average,2,1.9,50.7
2303,24219502,auto_arima,2,1.8,37.7
2304,24219502,prophet,2,1.8,39.3
2305,24284001,mean,20,17.0,45.0
2306,24284001,random_walk,19,16.8,55.6
2307,24284001,window_average,13,10.8,31.1
2308,24284001,auto_arima,12,10.4,25.8
2309,24284001,prophet,17,14.9,42.8
2310,24284001AC,mean,14,12.3,41.1
2311,24284001AC,random_walk,14,12.9,36.0
2312,24284001AC,window_average,11,8.4,24.8
2313,24284001AC,auto_arima,12,10.4,35.8
2314,24284001AC,prophet,13,10.9,34.2
2315,24284001BM,mean,8,7.5,35.2
2316,24284001BM,random_walk,10,9.2,45.9
2317,24284001BM,window_average,9,7.9,40.3
2318,24284001BM,auto_arima,8,7.3,33.4
2319,24284001BM,prophet,8,7.4,33.3
2320,24284001LM,mean,5,4.0,30.5
2321,24284001LM,random_walk,9,8.3,62.5
2322,24284001LM,window_average,7,5.6,43.0
2323,24284001LM,auto_arima,5,4.3,32.2
2324,24284001LM,prophet,5,4.0,31.0
2325,24284001LV,mean,5,4.3,19.7
2326,24284001LV,random_walk,7,6.4,52.3
2327,24284001LV,window_average,6,5.4,34.7
2328,24284001LV,auto_arima,5,4.2,16.6
2329,24284001LV,prophet,5,4.2,17.9
2330,24284001NM,mean,30,25.1,36.1
2331,24284001NM,random_walk,24,20.0,21.4
2332,24284001NM,window_average,19,17.4,8.6
2333,24284001NM,auto_arima,24,20.6,21.2
2334,24284001NM,prophet,30,24.9,36.4
2335,24284001OM,mean,9,7.4,32.3
2336,24284001OM,random_walk,7,6.1,26.2
2337,24284001OM,window_average,8,7.0,32.0
2338,24284001OM,auto_arima,7,6.3,27.7
2339,24284001OM,prophet,8,6.9,28.1
2340,24284001OR,mean,5,3.9,28.2
2341,24284001OR,random_walk,4,3.6,23.1
2342,24284001OR,window_average,6,5.2,52.2
2343,24284001OR,auto_arima,5,3.9,28.2
2344,24284001OR,prophet,5,3.9,28.3
2345,24284002NM,mean,5,3.8,29.6
2346,24284002NM,random_walk,6,5.4,53.4
2347,24284002NM,window_average,6,4.4,39.8
2348,24284002NM,auto_arima,5,3.8,29.6
2349,24284002NM,prophet,5,3.8,28.0
2350,26117001,mean,3,2.2,17.3
2351,26117001,random_walk,4,3.3,41.0
2352,26117001,window_average,3,2.6,22.7
2353,26117001,auto_arima,3,2.3,12.6
2354,26117001,prophet,3,2.2,18.5
2355,26117001NM,mean,3,2.3,24.5
2356,26117001NM,random_walk,3,2.5,28.6
2357,26117001NM,window_average,3,2.3,28.1
2358,26117001NM,auto_arima,3,2.3,20.8
2359,26117001NM,prophet,3,2.4,24.8
2360,26117209,mean,2,1.8,21.2
2361,26117209,random_walk,2,1.8,35.4
2362,26117209,window_average,2,1.8,28.2
2363,26117209,auto_arima,2,1.8,20.7
2364,26117209,prophet,2,1.8,20.2
2365,26121001,mean,3,2.8,47.1
2366,26121001,random_walk,3,3.0,61.1
2367,26121001,window_average,4,3.7,104.1
2368,26121001,auto_arima,3,2.9,47.3
2369,26121001,prophet,3,2.8,23.7
2370,26212001,mean,6,4.5,28.8
2371,26212001,random_walk,8,7.2,63.9
2372,26212001,window_average,7,6.7,60.4
2373,26212001,auto_arima,5,4.7,29.9
2374,26212001,prophet,5,4.4,19.9
2375,26212001D,mean,3,2.1,34.9
2376,26212001D,random_walk,3,2.3,41.5
2377,26212001D,window_average,3,2.0,33.4
2378,26212001D,auto_arima,3,2.1,36.3
2379,26212001D,prophet,2,1.9,32.5
2380,26230701,mean,9,7.6,25.0
2381,26230701,random_walk,12,11.5,59.3
2382,26230701,window_average,9,8.0,35.4
2383,26230701,auto_arima,9,7.5,29.3
2384,26230701,prophet,8,6.8,20.5
2385,26230701NM,mean,6,4.8,27.2
2386,26230701NM,random_walk,11,9.6,90.6
2387,26230701NM,window_average,6,4.9,31.9
2388,26230701NM,auto_arima,5,4.8,29.5
2389,26230701NM,prophet,5,4.5,26.8
2390,26230801,mean,4,3.1,23.9
2391,26230801,random_walk,4,3.4,33.4
2392,26230801,window_average,5,3.9,44.8
2393,26230801,auto_arima,4,3.2,23.6
2394,26230801,prophet,4,3.1,22.7
2395,26230801NM,mean,2,1.8,53.8
2396,26230801NM,random_walk,2,1.7,84.5
2397,26230801NM,window_average,2,1.8,69.8
2398,26230801NM,auto_arima,2,1.8,53.8
2399,26230801NM,prophet,2,1.8,52.3
2400,26238701,mean,3,2.7,55.4
2401,26238701,random_walk,4,3.3,125.8
2402,26238701,window_average,3,2.9,77.2
2403,26238701,auto_arima,3,2.6,52.8
2404,26238701,prophet,3,2.7,53.4
2405,26238701NM,mean,3,3.0,33.1
2406,26238701NM,random_walk,5,4.3,55.5
2407,26238701NM,window_average,4,3.0,32.1
2408,26238701NM,auto_arima,3,3.0,31.6
2409,26238701NM,prophet,3,2.8,21.0
2410,26247001,mean,3,2.5,25.0
2411,26247001,random_walk,4,3.0,37.9
2412,26247001,window_average,3,2.5,21.2
2413,26247001,auto_arima,3,2.5,25.0
2414,26247001,prophet,3,2.5,27.0
2415,26290301,mean,21,16.9,19.7
2416,26290301,random_walk,23,19.2,21.4
2417,26290301,window_average,24,20.3,26.6
2418,26290301,auto_arima,21,17.0,19.5
2419,26290301,prophet,21,16.6,22.1
2420,26290301AC,mean,5,3.6,51.8
2421,26290301AC,random_walk,6,4.4,51.9
2422,26290301AC,window_average,5,4.4,58.1
2423,26290301AC,auto_arima,5,3.9,52.1
2424,26290301AC,prophet,5,3.6,50.3
2425,26290301BM,mean,3,2.5,35.6
2426,26290301BM,random_walk,4,4.0,37.5
2427,26290301BM,window_average,3,2.6,22.6
2428,26290301BM,auto_arima,3,2.5,35.2
2429,26290301BM,prophet,3,2.5,35.8
2430,26290301D,mean,5,3.9,32.7
2431,26290301D,random_walk,5,4.4,43.5
2432,26290301D,window_average,6,4.7,53.9
2433,26290301D,auto_arima,5,3.9,32.7
2434,26290301D,prophet,5,3.8,32.1
2435,26290301NM,mean,10,8.2,28.5
2436,26290301NM,random_walk,10,9.0,33.3
2437,26290301NM,window_average,10,8.6,31.8
2438,26290301NM,auto_arima,9,7.9,26.2
2439,26290301NM,prophet,10,8.0,26.8
2440,26290301OM,mean,3,2.5,41.9
2441,26290301OM,random_walk,3,2.3,54.0
2442,26290301OM,window_average,3,2.3,42.6
2443,26290301OM,auto_arima,3,2.2,37.2
2444,26290301OM,prophet,3,2.5,41.3
2445,26290401,mean,3,2.1,29.2
2446,26290401,random_walk,3,2.6,56.9
2447,26290401,window_average,3,2.2,39.6
2448,26290401,auto_arima,3,2.1,29.2
2449,26290401,prophet,3,2.1,27.6
2450,26290402,mean,4,3.2,43.1
2451,26290402,random_walk,4,3.9,50.8
2452,26290402,window_average,4,3.4,47.9
2453,26290402,auto_arima,4,3.1,44.0
2454,26290402,prophet,4,3.1,37.7
2455,26290402NM,mean,3,2.7,40.4
2456,26290402NM,random_walk,4,3.5,107.6
2457,26290402NM,window_average,3,2.7,49.2
2458,26290402NM,auto_arima,3,2.7,40.4
2459,26290402NM,prophet,3,2.7,42.4
2460,26290403,mean,6,5.2,29.6
2461,26290403,random_walk,9,7.9,55.6
2462,26290403,window_average,7,5.8,32.2
2463,26290403,auto_arima,6,5.3,30.2
2464,26290403,prophet,6,5.1,29.7
2465,26290403NM,mean,2,1.9,30.9
2466,26290403NM,random_walk,3,2.0,68.5
2467,26290403NM,window_average,2,1.7,21.5
2468,26290403NM,auto_arima,2,1.9,30.9
2469,26290403NM,prophet,2,1.8,30.8
2470,29908406,mean,10,7.7,20.0
2471,29908406,random_walk,12,9.7,57.4
2472,29908406,window_average,12,9.8,50.1
2473,29908406,auto_arima,10,7.7,20.0
2474,29908406,prophet,10,7.7,21.4
2475,29911351,mean,17,14.9,21.6
2476,29911351,random_walk,36,32.6,111.7
2477,29911351,window_average,21,18.1,39.6
2478,29911351,auto_arima,17,15.8,24.1
2479,29911351,prophet,17,15.5,22.4
2480,29919503,mean,2,1.8,35.7
2481,29919503,random_walk,2,1.9,36.8
2482,29919503,window_average,2,1.8,38.4
2483,29919503,auto_arima,2,1.9,36.9
2484,29919503,prophet,2,1.6,29.9
2485,29919505,mean,3,2.5,90.4
2486,29919505,random_walk,3,2.6,100.8
2487,29919505,window_average,3,2.5,111.9
2488,29919505,auto_arima,3,2.6,124.3
2489,29919505,prophet,3,2.4,77.4
2490,29919506,mean,3,2.6,56.2
2491,29919506,random_walk,4,3.3,82.1
2492,29919506,window_average,4,3.6,99.2
2493,29919506,auto_arima,3,2.8,59.9
2494,29919506,prophet,3,2.6,27.1
2495,29925016,mean,4,3.4,31.0
2496,29925016,random_walk,5,3.7,71.5
2497,29925016,window_average,4,3.2,50.5
2498,29925016,auto_arima,4,3.4,66.7
2499,29925016,prophet,4,3.3,30.8
2500,29925064,mean,3,2.9,28.6
2501,29925064,random_walk,4,3.2,62.2
2502,29925064,window_average,3,2.7,34.3
2503,29925064,auto_arima,4,2.9,63.7
2504,29925064,prophet,3,2.8,40.6
2505,29955304,mean,7,5.6,49.0
2506,29955304,random_walk,10,9.2,83.6
2507,29955304,window_average,7,5.8,51.3
2508,29955304,auto_arima,6,5.0,34.2
2509,29955304,prophet,6,5.2,41.0
2510,29961001,mean,9,7.2,31.6
2511,29961001,random_walk,9,7.5,29.8
2512,29961001,window_average,10,8.0,41.5
2513,29961001,auto_arima,10,8.0,42.5
2514,29961001,prophet,9,7.2,30.1
2515,29961002,mean,11,7.7,29.1
2516,29961002,random_walk,17,14.6,84.6
2517,29961002,window_average,10,7.1,22.5
2518,29961002,auto_arima,10,8.0,32.6
2519,29961002,prophet,11,7.8,30.4
2520,29961006,mean,8,6.3,82.5
2521,29961006,random_walk,11,9.3,128.9
2522,29961006,window_average,9,7.7,97.9
2523,29961006,auto_arima,8,6.4,80.1
2524,29961006,prophet,7,5.7,57.2
2525,29963105,mean,7,5.8,32.2
2526,29963105,random_walk,10,8.6,74.9
2527,29963105,window_average,7,6.1,40.6
2528,29963105,auto_arima,7,6.0,23.0
2529,29963105,prophet,7,5.7,31.4
2530,29963106,mean,6,5.4,76.7
2531,29963106,random_walk,16,15.4,343.4
2532,29963106,window_average,6,4.8,57.3
2533,29963106,auto_arima,5,4.4,50.9
2534,29963106,prophet,6,5.5,80.2
2535,29963108,mean,13,11.8,22.4
2536,29963108,random_walk,16,13.8,30.9
2537,29963108,window_average,15,13.3,28.9
2538,29963108,auto_arima,14,12.3,21.5
2539,29963108,prophet,13,12.1,23.4
2540,29963109,mean,3,2.9,44.5
2541,29963109,random_walk,3,3.0,65.6
2542,29963109,window_average,3,2.9,44.0
2543,29963109,auto_arima,3,2.8,43.7
2544,29963109,prophet,3,2.8,34.0
2545,29963109LV,mean,2,2.1,51.5
2546,29963109LV,random_walk,4,3.4,74.8
2547,29963109LV,window_average,3,2.4,53.5
2548,29963109LV,auto_arima,2,1.9,55.0
2549,29963109LV,prophet,2,2.1,50.7
2550,29963111,mean,8,6.4,34.3
2551,29963111,random_walk,10,8.6,67.0
2552,29963111,window_average,8,6.4,36.8
2553,29963111,auto_arima,8,6.4,34.3
2554,29963111,prophet,8,6.3,32.9
2555,29963206,mean,3,2.6,190.9
2556,29963206,random_walk,4,3.2,245.3
2557,29963206,window_average,4,3.0,120.6
2558,29963206,auto_arima,3,2.8,211.3
2559,29963206,prophet,3,2.6,195.0
2560,29963901,mean,49,41.3,24.6
2561,29963901,random_walk,80,72.0,61.3
2562,29963901,window_average,53,46.2,31.1
2563,29963901,auto_arima,50,42.7,23.0
2564,29963901,prophet,48,41.7,22.1
2565,29963902,mean,4,3.1,78.4
2566,29963902,random_walk,3,2.4,53.6
2567,29963902,window_average,3,2.8,45.4
2568,29963902,auto_arima,4,3.1,78.4
2569,29963902,prophet,4,3.1,77.1
2570,29963920,mean,12,10.2,33.2
2571,29963920,random_walk,14,11.7,50.8
2572,29963920,window_average,10,9.3,28.0
2573,29963920,auto_arima,12,9.8,35.1
2574,29963920,prophet,11,8.6,25.9
2575,29974802,mean,5,3.7,32.7
2576,29974802,random_walk,6,5.2,55.3
2577,29974802,window_average,6,4.7,52.2
2578,29974802,auto_arima,5,3.7,31.9
2579,29974802,prophet,5,3.7,29.3
2580,29974901,mean,5,4.1,41.7
2581,29974901,random_walk,7,5.5,67.5
2582,29974901,window_average,5,4.5,43.9
2583,29974901,auto_arima,5,4.3,39.6
2584,29974901,prophet,4,3.7,32.8
2585,29974903,mean,6,4.9,53.0
2586,29974903,random_walk,9,7.7,243.5
2587,29974903,window_average,7,6.4,129.2
2588,29974903,auto_arima,6,5.2,64.2
2589,29974903,prophet,6,5.0,54.7
2590,29974904,mean,3,2.3,34.7
2591,29974904,random_walk,4,3.7,70.2
2592,29974904,window_average,3,2.3,37.3
2593,29974904,auto_arima,3,2.1,30.0
2594,29974904,prophet,3,2.3,31.9
2595,29974905,mean,3,2.7,68.7
2596,29974905,random_walk,6,5.3,162.9
2597,29974905,window_average,3,2.8,59.2
2598,29974905,auto_arima,3,2.7,68.2
2599,29974905,prophet,3,2.7,72.1
2600,29974906,mean,4,4.0,63.0
2601,29974906,random_walk,5,4.0,52.3
2602,29974906,window_average,4,3.9,35.4
2603,29974906,auto_arima,4,3.8,39.7
2604,29974906,prophet,4,4.1,63.7
2605,29989601,mean,2,1.6,100.5
2606,29989601,random_walk,3,2.5,241.7
2607,29989601,window_average,2,1.5,81.9
2608,29989601,auto_arima,2,1.6,100.2
2609,29989601,prophet,2,1.6,101.3
2610,29989603,mean,3,2.7,36.5
2611,29989603,random_walk,5,4.0,90.0
2612,29989603,window_average,3,2.7,39.7
2613,29989603,auto_arima,3,2.6,36.6
2614,29989603,prophet,3,2.7,36.4
2615,29990302,mean,2,1.7,40.2
2616,29990302,random_walk,2,1.9,53.5
2617,29990302,window_average,3,2.0,66.5
2618,29990302,auto_arima,2,1.7,39.3
2619,29990302,prophet,2,1.6,41.1
2620,29990304,mean,2,1.7,62.1
2621,29990304,random_walk,4,3.5,139.1
2622,29990304,window_average,2,1.6,31.3
2623,29990304,auto_arima,2,1.6,26.8
2624,29990304,prophet,2,1.7,64.5
2625,29995001,mean,15,11.6,41.7
2626,29995001,random_walk,17,14.1,63.6
2627,29995001,window_average,17,13.5,55.9
2628,29995001,auto_arima,15,11.8,41.8
2629,29995001,prophet,15,12.5,48.6
2630,39210301,mean,12,9.8,66.4
2631,39210301,random_walk,12,9.3,57.8
2632,39210301,window_average,11,8.6,44.0
2633,39210301,auto_arima,13,9.5,61.7
2634,39210301,prophet,12,9.8,65.6
2635,49286299,mean,5,3.9,14.2
2636,49286299,random_walk,6,4.9,33.6
2637,49286299,window_average,5,3.9,14.9
2638,49286299,auto_arima,5,3.9,14.2
2639,49286299,prophet,5,3.8,12.8
2640,49288299,mean,3,2.5,32.4
2641,49288299,random_walk,5,4.7,80.8
2642,49288299,window_average,3,2.7,48.3
2643,49288299,auto_arima,3,2.7,35.6
2644,49288299,prophet,3,2.5,32.1
2645,799201500,mean,2,1.9,90.7
2646,799201500,random_walk,2,1.8,69.2
